#,,,0,,,,,
1137,WHITE MESH SUN HELMET SHELLS,SHELLS ONLY,0,,,,,
1138,TAN MESH SUN HELMET SHELLS,SHELLS ONLY,0,,,,,
1139,BEEKEEPER BODY - WHITE,,0,,,,,
1140,BEEKEEPER BODY - KHAKI,,0,,,,,
1141,WHITE AUSSIE,,13.8,,,,,
1142,BLACK AUSSIE,,13.8,,,,,
1144,WHITE CAVALIER,,13.8,,,,,
1145,BLACK CAVALIER,,13.8,,,,,
1170,#9807 BELL CROWN,,0,,,,,
1171,#9808 8-POINT CAP - CMT,,13.3,,,,,
1173,#9808 8-POINT CAP-UNIF.CLOTH,,14.2,,,,,
1175,#9808 8-POINT CAP-MESH/VINYL,,14.2,,,,,
1177,#9809 MILITARY A/F CAP - CMT,,13.9,,,,,
1179,#9809 MILITARY A/F-UNIF. CLOTH,,14.9,,,,,
1181,#9809 MILITARY A/F-MESH/VINYL,,14.9,,,,,
1183,#9810 PERSHING CAP - CMT,,14.9,,,,,
1185,#9810 PERSHING - UNIF. CLOTH,,15.9,,,,,
1186,CADET PERSHING CAP,,0,,,,,
1187,#9810 PERSHING CAP - VINYL,,15.9,,,,,
1188,#9811 MOD. PERSHING-UNIF.CLOTH,,15.3,,,,,
1189,#9811 MOD.PERSHING CAP - CMT,,14.3,,,,,
1190,#9810 PERSHING CAP - MESH,,15.9,,,,,
1191,S.A. MODIFIED PERSHING CAP,,0,,,,,
1192,MODIFIED PERSHING - VINYL,,0,,,,,
1193,1/2 CAP COVER-ROUND TOP W/GROM,,8.2,,,,,
1195,1/2 CAP COVER-8-POINT,,7.8,,,,,
1197,NAVY STYLE CAP-*UNIFORM CLOTH,,0,,,,,
1199,1/2 COVER PERSHING STYLE,,0,,,,,
11BB2A2,"9811,BLACK,B.BRD,9820,S.P,7035",,44,,,,,
11BB2B1,"9811,BLACK,B.BRD,9820,G.P,7033",,44,,,,,
11BB2C2,"9811,BLACK,B.BRD,9820,SFD,7035",,44,,,,,
11BB3B5,"9811,BLACK,B.BRD,9830,G.P,8526",,42,,,,,
11BB7B1,"9811,BLACK,B.BRD,6303,G.P,7033",,57,,,,,
11BB8B1,"9811,BLACK,B.BRD,6309,G.P,7033",,68,,,,,
11BB8B3,"9811,BLACK,B.BRD,6309,G.P,8519",,66.5,,,,,
11BM2B0,"9811,BLACK,MESH,9820,G.P,8501",,36,,,,,
11BM2C2,"9811,BLACK,MESH,9820,S.FD,7035",,41,,,,,
11BM3A0,"9811,BLACK,MESH,9830,S.P,8501",,36,,,,,
11BM3A2,"9811,BLACK,MESH,9830,S.P,7035",,41,,,,,
11BM3B1,"9811,BLACK,MESH,9830,G.P,7033",,41,,,,,
11BM3C4D,"9811,BLK,MESH,9830,SFD,8525,WB",,42.5,,,,,
11BM3F0,"9811,BLACK,MESH,9830,G.S,8501",,36,,,,,
11BM3G1,"9811,BLACK,MESH,9830,G.B,7033",,41,,,,,
11BM4S1,"9811,BLACK,MESH,9845,G.EA,7033",,41,,,,,
11BM4S8,"9811,BLACK,MESH,9845,G.EA,7105",,43.8,,,,,
11BM7B5,"9811,BLACK,MESH,6303,G.P,8526",,52,,,,,
11BM8B1,"9811,BLACK,MESH,6309,G.P,7033",,65,,,,,
11BM8B3,"9811,BLACK,MESH,6309,G.P,8519",,63.5,,,,,
11BM8B3C,"9811,BLK,MESH,6309,G.P,8519,3E",,64.7,,,,,
11BM8F3D,"9811,BLK,MESH,6309,G.S,8519,WB",,66.5,,,,,
11BO1B3,"9811,BLACK,OPEN,63095,G.P,8519",,81,,,,,
11BO3B3,"9811,BLACK,OPEN,9830,G.P,8519",,41,,,,,
11BO3B8,"9811,BLACK,OPEN,9830,G.P,7105",,45.3,,,,,
11BO8B3,"9811,BLACK,OPEN,6309,G.P,8519",,65,,,,,
11BS2C2,"9811,BLACK,SAME,9820,S.FD,7035",,41,,,,,
11BS2D0,"9811,BLACK,SAME,9820,G.FD,8501",,36,,,,,
11BS3C0,"9811,BLACK,SAME,9830,S.FD,8501",,36,,,,,
11BS8B3,"9811,BLACK,SAME,6309,G.P,8519",,63.5,,,,,
11BS9A4,"9811,BLACK,SAME,6307,S.P,8525",,63.5,,,,,
11CB1B1,"9811,*N.WOOL,B.B,63095,GP,7033",,84,,,,,
11CB3A2,"9811,*N.WOOL,B.BR,9830,SP,7035",,44,,,,,
11CO3B8C,"9811,*N.WL,OPN,9830,GP,7105,3E",,46.5,,,,,
11CO8B8C,"9811,*N.WL,OPEN,6309,GP,7105,3",,70.5,,,,,
11CS3H0,MANDEL *BROWN MOD.PERSHING(PB),,39,,,,,
11GB2C2,"9811,W.GRN,B.BRD,9820,SFD,7035",,44,,,,,
11GB2D0,"9811,W.GRN,B.BRD,9820,GFD,8501",,39,,,,,
11GB2D1,"9811,W.GRN,B.BRD,9820,GFD,7033",,44,,,,,
11GB2D1B,"9811,W.GRN,B.B,9820,GFD,7033,B",,44,,,,,
11GB3C4,"9811,W.GRN,B.BRD,9830,SFD,8525",,42.5,,,,,
11GB3D0,"9811,W.GRN,B.BRD,9830,GFD,8501",,39,,,,,
11GB3D1,"9811,W.GRN,B.BRD,9830,GFD,7033",,44,,,,,
11GB3H2,"9811,W.GRN,B.BRD,9830,S.B,7035",,44,,,,,
11GB6D0,"9811,W.GRN,B.BR,63013,GFD,8501",,63,,,,,
11GB6D1,"9811,W.GRN,B.BR,63013,GFD,7033",,68,,,,,
11GB6D3,"9811,W.GRN,B.BR,63013,GFD,8519",,66.5,,,,,
11GB7D5,"9811,W.GRN,B.BRD,6303,GFD,8526",,55,,,,,
11GB8D3,"9811,W.GRN,B.BR,6309,G.FD,8519",,66.5,,,,,
11GM2C2,"9811,W.GRN,MESH,9820,S.FD,7035",,41,,,,,
11GM3B1,"9811,W.GRN,MESH,9830,G.P,7033",,41,,,,,
11GM3D1,"9811,W.GRN,MESH,9830,G.FD,7033",,41,,,,,
11GM3D3,"9811,W.GRN,MESH,9830,G.FD,8519",,39.5,,,,,
11GO3A2D,"9811,W.GRN,OPEN,9830,SP,7035,W",,45.5,,,,,
11GS3D3,"9811,W.GRN,SAME,9830,G.FD,8519",,39.5,,,,,
11GV2D0,"9811,WH.GRN,VELV,9820,GFD,8501",,56,,,,,
11GW6D3,"9811,W.GRN,W.BR,63013,GFD,8519",,66.5,,,,,
11NB1B3C,"9811,NVY,B.BR,63095,GP,8519,3E",,83.7,,,,,
11NB2A0C,"9811,NAVY,B.BR,9820,SP,8501,3E",,40.2,,,,,
11NB2A2,"9811,NAVY,B.BRD,9820,S.P,7035",,44,,,,,
11NB2A4,"9811,NAVY,B.BRD,9820,S.P,8525",,42.5,,,,,
11NB2A9,"9811,NAVY,B.BRD,9820,S.P,7109",,46.8,,,,,
11NB2B0,"9811,NAVY,B.BRD,9820,G.P,8501",,39,,,,,
11NB2B0C,"9811,NAVY,B.BR,9820,GP,8501,3E",,40.2,,,,,
11NB2B1,"9811,NAVY,B.BRD,9820,G.P,7033",,44,,,,,
11NB2B1C,"9811,NAVY,B.BR,9820,GP,7033,3E",,45.2,,,,,
11NB2C0,"9811,NAVY,B.BRD,9820,S.FD,8501",,39,,,,,
11NB2C2,"9811,NAVY,B.BRD,9820,S.FD,7035",,44,,,,,
11NB2F3,"9811,NAVY,B.BRD,9820,G.S,8519",,42.5,,,,,
11NB3A2,"9811,NAVY,B.BRD,9830,S.P,7035",,44,,,,,
11NB3B0,"9811,NAVY,B.BRD,9830,G.P,8501",,39,,,,,
11NB3B1,"9811,NAVY,B.BRD,9830,G.P,7033",,44,,,,,
11NB3B1C,"9811,NAVY,B.BR,9830,GP,7033,3E",,45.2,,,,,
11NB3C0,"9811,NAVY,B.BRD,9830,S.FD,8501",,39,,,,,
11NB3C2,"9811,NAVY,B.BRD,9830,S.FD,7035",,44,,,,,
11NB4B0,"9811,NAVY,B.BRD,9845,G.P,8501",,39,,,,,
11NB4B3,"9811,NAVY,B.BRD,9845,G.P,8519",,42.5,,,,,
11NB6D8,"9811,NAVY,B.BRD,63013,GFD,7105",,70.8,,,,,
11NB7B5,"9811,NAVY,B.BRD,6303,G.P,8526",,55,,,,,
11NB8B0,"9811,NAVY,B.BRD,6309,G.P,8501",,63,,,,,
11NB8B1,"9811,NAVY,B.BRD,6309,G.P,7033",,68,,,,,
11NB8B3,"9811,NAVY,B.BRD,6309,G.P,8519",,66.5,,,,,
11NB8F3,"9811,NAVY,B.BRD,6309,G.S,8519",,66.5,,,,,
11NM1B3,"9811,NAVY,MESH,63095,G.P,8519",,79.5,,,,,
11NM2A2,"9811,NAVY,MESH,9820,S.P,7035",,41,,,,,
11NM2A2C,"9811,NAVY,MESH,9820,SP,7035,3E",,42.2,,,,,
11NM2B0,"9811,NAVY,MESH,9820,G.P,8501",,36,,,,,
11NM2B1C,"9811,NAVY,MESH,9820,GP,7033,3E",,42.2,,,,,
11NM2B3,"9811,NAVY,MESH,9820,G.P,8519",,39.5,,,,,
11NM2B3C,"9811,NAVY,MESH,9820,GP,8519,3E",,40.7,,,,,
11NM2B8,"9811,NAVY,MESH,9820,G.P,7105",,43.8,,,,,
11NM2C4,"9811,NAVY,MESH,9820,S.FD,8525",,39.5,,,,,
11NM3A0,"9811,NAVY,MESH,9830,S.P,8501",,36,,,,,
11NM3A0C,"9811,NAVY,MESH,9830,SP,8501,3E",,37.2,,,,,
11NM3A2,"9811,NAVY,MESH,9830,S.P,7035",,41,,,,,
11NM3A2D,"9811,NAVY,MESH,9830,SP,7035,WB",,44,,,,,
11NM3A4,"9811,NAVY,MESH,9830,SP,8525",,39.5,,,,,
11NM3A4D,"9811,NAVY,MESH,9830,SP,8525,WB",,42.5,,,,,
11NM3B0,"9811,NAVY,MESH,9830,G.P,8501",,36,,,,,
11NM3B0C,"9811,NAVY,MESH,9830,GP,8501,3E",,37.2,,,,,
11NM3B1,"9811,NAVY,MESH,9830,G.P,7033",,41,,,,,
11NM3B1C,"9811,NAVY,MESH,9830,GP,7033,3E",,42.2,,,,,
11NM3B3,"9811,NAVY,MESH,9830,G.P,8519",,39.5,,,,,
11NM3B3CD,"9811,NVY,MESH,9830,GP,8519,3,W",,43.7,,,,,
11NM3C2,"9811,NAVY,MESH,9830,S.FD,7035",,41,,,,,
11NM3C4,"9811,NAVY,MESH,9830,S.FD,8525",,39.5,,,,,
11NM3D1,"9811,NAVY,MESH,9830,G.FD,7033",,41,,,,,
11NM3D3,"9811,NAVY,MESH,9830,G.FD,8519",,39.5,,,,,
11NM3E0,"9811,NAVY,MESH,9830,S.S,8501",,36,,,,,
11NM3F5,"9811,NAVY,MESH,9830,G.S,8526",,39,,,,,
11NM4A0,"9811,NAVY,MESH,9845,S.P,8501",,36,,,,,
11NM4A2,"9811,NAVY,MESH,9845,S.P,7035",,41,,,,,
11NM4A4,"9811,NAVY,MESH,9845,S.P,8525",,39.5,,,,,
11NM4B0,"9811,NAVY,MESH,9845,G.P,8501",,36,,,,,
11NM5B1,"9811,NAVY,MESH,9850,G.P,7033",,41,,,,,
11NM6D3,"9811,NAVY,MESH,63013,G.FD,8519",,63.5,,,,,
11NM7B5,"9811,NAVY,MESH,6303,G.P,8526",,52,,,,,
11NM8B0,"9811,NAVY,MESH,6309,G.P,8501",,60,,,,,
11NM8B1,"9811,NAVY,MESH,6309,G.P,7033",,65,,,,,
11NM8B1C,"9811,NAVY,MESH,6309,GP,7033,3E",,66.2,,,,,
11NM8B3,"9811,NAVY,MESH,6309,G.P,8519",,63.5,,,,,
11NM8B3C,"9811,NAVY,MESH,6309,GP,8519,3E",,64.7,,,,,
11NM8B8,"9811,NAVY,MESH,6309,G.P,7105",,67.8,,,,,
11NM8B8B,"9811,NAVY,MESH,6309,GP,7105,BE",,68.8,,,,,
11NM8B8C,"9811,NAVY,MESH,6309,GP,7105,3E",,69,,,,,
11NM8D3,"9811,NAVY,MESH,6309,G.FD,8519",,63.5,,,,,
11NMIB0,"9811,NAVY,MESH,6296,G.P,8501",,60,,,,,
11NO2A0C,"9811,NAVY,OPEN,9820,SP,8501,3E",,38.7,,,,,
11NO2A2C,"9811,NAVY,OPEN,9820,SP,8501,3E",,43.7,,,,,
11NO2B0BC,"9811,NAVY,OPEN,9820,GP,8501,B3",,39.7,,,,,
11NO2B0C,"9811,NAVY,OPEN,9820,GP,8501,3E",,38.7,,,,,
11NO3A0,"9811,NAVY,OPEN,9830,S.P,8501",,37.5,,,,,
11NO3A0B,"9811,NAVY,OPEN,9830,SP,8501,BE",,38.5,,,,,
11NO3A0BC,"9811,NAVY,OPEN,9830,SP,8501,B3",,39.7,,,,,
11NO3A2C,"9811,NAVY,OPEN,9830,SP,7035,3E",,43.7,,,,,
11NO3B0,"9811,NAVY,OPEN,9830,G.P,8501",,37.5,,,,,
11NO3B3,"9811,NAVY,OPEN,9830,G.P,8519",,41,,,,,
11NO3C2,"9811,NAVY,OPEN,9830,S.FD,7035",,42.5,,,,,
11NO3D1,"9811,NAVY,OPEN,9830,G.FD,7033",,42.5,,,,,
11NO3E0BC,"9811,NVY,OPEN,9830,SS,8501,B,3",,39.7,,,,,
11NO4A0B,ARLINGTON POLICE DEPT. CAP,,38.5,,,,,
11NO4A0D,"9811,NAVY,OPEN,9845,SP,8501,WB",,40.5,,,,,
11NO4A2,"9811,NAVY,OPEN,9845,S.P,7035",,42.5,,,,,
11NO8B0D,"9811,NAVY,OPEN,6309,GP,8501,WB",,64.5,,,,,
11NO8B1B,"9811,NAVY,OPEN,6309,GP,7033,BE",,67.5,,,,,
11NO8B3,"9811,NAVY,OPEN,6309,G.P,8519",,65,,,,,
11NS1B3,"9811,NAVY,SAME,63095,G.P,8519",,79.5,,,,,
11NS2A0,"9811,NAVY,SAME,9820,S.P,8501",,36,,,,,
11NS2A0C,"9811,NAVY,SAME,9820,SP,8501,3E",,37.2,,,,,
11NS2C0,"9811,NAVY,SAME,9820,S.FD,8501",,36,,,,,
11NS2D5,"9811,NAVY,SAME,9820,G.FD,8526",,39,,,,,
11NS3A0,"9811,NAVY,SAME,9830,S.P,8501",,36,,,,,
11NS3A2,"9811,NAVY,SAME,9830,S.P,7035",,41,,,,,
11NS3A2C,"9811,NAVY,SAME,9830,SP,7035,3E",,42.2,,,,,
11NS3A4,"9811,NAVY,SAME,9830,S.P,8525",,39.5,,,,,
11NS3A4C,"9811,NAVY,SAME,9830,SP,8525,3E",,40.7,,,,,
11NS3B0,"9811,NAVY,SAME,9830,G.P,8501",,36,,,,,
11NS3B1,"9811,NAVY,SAME,9830,G.P,7033",,41,,,,,
11NS3B3,"9811,NAVY,SAME,9830,G.P,8519",,39.5,,,,,
11NS3C0,"9811,NAVY,SAME,9830,S.FD,8501",,36,,,,,
11NS3D1,"9811,NAVY,SAME,9830,G.FD,7033",,41,,,,,
11NS3D3,"9811,NAVY,SAME,9830,G.FD,8519",,39.5,,,,,
11NS6D3,"9811,NAVY,SAME,63013,G.FD,8519",,63.5,,,,,
11NS7B1,"9811,NAVY,SAME,6303,G.P,7033",,54,,,,,
11NS7B5,"9811,NAVY,SAME,6303,G.P,8526",,52,,,,,
11NS7B5C,"9811,NAVY,SAME,6303,GP,8526,3E",,53.2,,,,,
11NS8B3,"9811,NAVY,SAME,6309,G.P,8519",,63.5,,,,,
11NS8B3C,"9811,NAVY,SAME,6309,GP,8519,3E",,64.7,,,,,
11NS9A4,"9811,NAVY,SAME,6307,S.P,8525",,63.5,,,,,
11NS9A4C,"9811,NAVY,SAME,6307,SP,8525,3E",,64.7,,,,,
11NSFB1C,"9811,NAVY,SAME,FELT,GP,7033,3E",,49.2,,,,,
11NSFB3,"9811,NAVY,SAME,FELT,G.P,8519",,46.5,,,,,
11NSFB5,"9811,NAVY,SAME,FELT,G.P,8526",,46,,,,,
11NV1B0,"9811,NAVY,VELV,63095,G.P,8501",,96,,,,,
11NV3B0,"9811,NAVY,VELVET,9830,G.P,8501",,56,,,,,
11NV8B0,"9811,NAVY,VELVET,6309,G.P,8501",,80,,,,,
11NV8B3,"9811,NAVY,VELVET,6309,G.P,8519",,83.5,,,,,
11NVIB0,"9811,NAVY,VELVET,6296,G.P,8501",,80,,,,,
11PB7F1,"9811,P & F,B.BRD,6303,G.S,7033",,57,,,,,
11PO2A0,"9811,P & F,OPEN,9820,S.P,8501",,37.5,,,,,
11PO2A0B,"9811,P&F,OPEN,9820,S.P,8501,BE",,38.5,,,,,
11PO2A2,"9811,P & F,OPEN,9820,S.P,7035",,42.5,,,,,
11PO4A2B,"9811,P&F,OPEN,9845,S.P,7035,BE",,43.5,,,,,
11PO8B1C,"9811,P&F,OPEN,6309,G.P,7033,3E",,67.7,,,,,
11RM8B3,"9811,BROWN,MESH,6309,G.P,8519",,63.5,,,,,
11RO2F0D,"9811,BRWN,OPEN,9820,GS,8501,WB",,40.5,,,,,
11RO3F0,"9811,BROWN,OPEN,9830,G.S,8501",,37.5,,,,,
11RS3E0,"9811,BROWN,SAME,9830,S.S,8501",,36,,,,,
11RS3F0,"9811,BROWN,SAME,9830,G.S,8501",,36,,,,,
11RV8B3,"9811,BROWN,VELV,6309,G.P,8519",,83.5,,,,,
11WB2C4,"9811,CAPLTE,B.BR,9820,SFD,8525",,42.5,,,,,
11WB2D1,"9811,CAPLTE,B.BR,9820,GFD,7033",,44,,,,,
11WB3A0,"9811,CAPLTE,B.BR,9830,S.P,8501",,39,,,,,
11WB3B1,"9811,CAPLTE,B.BR,9830,G.P,7033",,44,,,,,
11WB3B3,"9811,CAPLTE,B.BR,9830,G.P,8519",,42.5,,,,,
11WB3C2,"9811,CAPLTE,B.BR,9830,SFD,7035",,44,,,,,
11WB3D1,"9811,CAPLTE,B.BR,9830,GFD,7033",,44,,,,,
11WB3D1B,"9811,CAPL,B.BR,9830,GFD,7033,B",,44,,,,,
11WB3D3,"9811,CAPLTE,B.BR,9830,GFD,8519",,42.5,,,,,
11WB3H9,"9811,CAPLTE,B.BR,9830,S.B,7109",,46.8,,,,,
11WM2C2,"9811,CAPLTE,MESH,9820,SFD,7035",,41,,,,,
11WM3A4,"9811,CAPLTE,MESH,9830,S.P,8525",,39.5,,,,,
11WM3D1,"9811,CAPLTE,MESH,9830,GFD,7033",,41,,,,,
11WM3D3D,"9811,CAPL,MESH,9830,GFD,8519,W",,42.5,,,,,
11WM3D5,"9811,CAPLTE,MESH,9830,GFD,8526",,39,,,,,
11WS3A2,"9811,CAPLTE,SAME,9830,S.P,7035",,41,,,,,
11WV3D1,"9811,CAPLTE,VELV,9830,GFD,7033",,61,,,,,
11WV3D3,"9811,CAPLTE,VELV,9830,GFD,8519",,59.5,,,,,
11WV6D3,"9811,CAPLT,VELV,63013,GFD,8519",,83.5,,,,,
1210,CADET MILITARY A/F STYLE,,0,,,,,
1211,BAYLY MARK I PERSHING,,0,,,,,
1223,MARK II-S STYLE CAP,,0,,,,,
1225,MARK I STYLE FRAME,,0,,,,,
1227,MARK II-XS STYLE CAP,,0,,,,,
1234,THIS IS A TEST,,10,,,,,
129,UPS COLLECT A/C #496453,,0,,,,,
139,UPS COLLECT A/C #2Y64X1,,0,,,,,
144,UPS COLLECT A/C #05VR56,,0,,,,,
147,UPS COLLECT A/C # 148502,,0,,,,,
180,UPS COLLECT A/C #478232,,0,,,,,
183,UPS COLLECT A/C #67W7F0,,0,,,,,
196,UPS COLLECT A/C #76W3X6,,0,,,,,
197,UPS COLLECT A/C #A8156V,,0,,,,,
2000,*TOP,,0,,,,,
2001,TOP - GRAINED,,0.7,,,,,
2002,TOP-PATENT PLASTIC WITH FOAM,,2.2,,,,,
2003,TOP-POLYESTER/WHIPCORD,,0.8,,,,,
2004,TOP GLO-VINYL,,1.8,,,,,
2005,TOP-DACRON/WOOL WHIPCORD,,1.5,,,,,
2007,TOP-ALL WOOL WHIPCORD,,2.5,,,,,
2009,TOP COVERED W/CLEAR PLASTIC,,1.5,,,,,
2011,TOP OF CAP GRAINED/CAPLITE,,1,,,,,
2013,TOP OF CAP-POLYESTER,,1.2,,,,,
2015,TOP OF CAP,,0,,,,,
2017,TOP OF CAP-7744 DACRON WOOL,,2,,,,,
2019,TOP OF CAP-8145 WOOL,,3,,,,,
2021,4' X 8' X .056 ABS-BLACK S/HC,,0,,,,,
2023,.095x15x15 ABS-WHITE HI-GLOSS,,0,,,,,
2024,.125 x 15 x 15 WHITE HI-GLOSS,,0,,,,,
2025,.095x15x15 ABS BLK HIGH GLOSS,,0,,,,,
2026,.095 X 15 X 15 ABS WHITE H/C,,0,,,,,
2027,.095 X 15 X 15 ABS BLACK H/C,,0,,,,,
2034,.070X17X18.5 OD GREEN ADV.SHT,,0,,,,,
2035,.070X17X18.5 WHITE ADV.SHEETS,,0,,,,,
2039,.070X17X18.5 BLACK ADV.SHEETS,,0,,,,,
2041,10X10X.125 SHEETS,,0,,,,,
2043,.125x11x11 ABS GRAY SH S/S,,0,,,,,
2049,.140X11X11 ABS GRAY SH S/S,,0,,,,,
205,UPS COLLECT A/C #495448,,0,,,,,
2051,.140 X 12 X 12 CYCOLAC,,0,,,,,
2053,.157 X 11 X 11 CYCOLAC,,0,,,,,
2057,.157 X 12 X 12 CYCOLAC,,0,,,,,
2059,.157 X 13 X 13 CYCOLAC,,0,,,,,
2060,ABS BASF GP35 NATURAL HI-FLOW,,0,,,,,
2061,ABS SCRAP PLASTIC - GRAY,,0,,,,,
2063,ABS PLASTIC - WHITE,,0,,,,,
2064,POLY PRO FINA 7425 - HOLLAND,,0,,,,,
2065,INEOS L12Z-01 POLY PRO,,0,,,,,
2066,N/G PIN-ENTEC POLY PRO 5112C3,,0,,,,,
2067,ELVAX REGRIND,,0,,,,,
208,UPS COLLECT A/C #4556TT,,0,,,,,
2085,PE DOW 2553 NT (SIZEMASTERS),,0,,,,,
20855,PE DOW 2553 NT (REGRIND),,0,,,,,
2086,HDPE EXXON MOBIL HD 6719,VIRGIN -- IN GAYLORDS,0,,,,,
20865,HDPE CHEVRON MARLEX 9012,VIRGIN -- IN GAYLORDS,0,,,,,
2087,ELVAX 650 Q VIRGIN,,0,,,,,
2088,HDPE DOW 1745ON - ENTEC,,0,,,,,
2089,"RED COLORANT TEKNOR 62,281HCP",ITEM #984-933,0,,,,,
2091,ROY.BL.COLOR. TEKNOR,,0,,,,,
2092,DARK ROYAL BLUE-CAROLINA,,0,,,,,
20935,BLACK TEKNOR 905-920,HDPE 100/1 PROD.#2087HCC,0,,,,,
2094,PURPLE HANNA 58997PU,,0,,,,,
20950,WHITE COLOR TEKNOR #905-308,"ITEM #90,016HCC",0,,,,,
2096,GREEN TEKNOR #51530HCP COLOR,,0,,,,,
2097,BROWN PMS COLORANT,,0,,,,,
2098,MAROON HANNA 27905MA,,0,,,,,
2099,NAVY BLUE TEKNOR 983-537,,0,,,,,
20995,NAVY BLUE HANNA (VISORS ONLY),,0,,,,,
2100,O.D.GREEN COLOR. REED UN66100,,0,,,,,
2101,WHIPCORD GOLD HANNA 35999GD,,0,,,,,
2102,ORANGE COLORANT - CAROLINA,,0,,,,,
2103,KHAKI COLORANT-REED UN 8021,,0,,,,,
2111,PLUME CUPS WHITE,,0,,,,,
2112-10,"PLASTIC PLUME SAVER TUBES 10 , ,1.00000
2112-8 ","PLASTIC PLUME SAVER TUBES 8 , ,1.00000
2113 ",0,,,,,
2115,WHITE PLUME MATERIAL - #1125,DENIER BINDER TAPE /12# SPOOLS,0,,,,,
2117,RED PLUME MATERIAL,,0,,,,,
2119,BLUE PLUME MATERIAL,,0,,,,,
2123,GOLD MYLAR PLUME MATERIAL,,0,,,,,
2125,SILVER MYLAR PLUME MATERIAL,,0,,,,,
2126,MAROON PLUME MATERIAL,,0,,,,,
2127,"WHITE TUBES FOR PLUMES, 6 FT",,0,,,,,
2127W,"WHITE PLUME TUBES 6 , ,0.00000
2128 ",SILVER PLUME CUPS,0,,,,,
2129,GOLD PLUME CUPS,,0,,,,,
2141,#14 AWG COPPERWELD WIRE H/S,30% COND.HARD DRAWN .0641DIA. ,0,,,,,
2147,FOAM PADDING 1 X 1/4  ,,1,,,,,
2151,#877 CLEARCO ADHESIVE SPRAY,,0,,,,,
2153,#4475 SCOTCH GRIP 3M ADHESIVE,#P/N 21220-5 OZ,0,,,,,
2154,3M HOT GLUE-3792 LM Q-EMB.,,0,,,,,
2155,3M HOT GLUE-3776 LM Q-PLASTIC,3776-LM-Q,0,,,,,
2156,4224NF PRESSURE SENSITIVE 50%,"#021200-85780, 3M CLEAR",0,,,,,
2157,VISOR POLY BOARD BLK .090,27 X 56  ,0,,,,,
2158,VELCRO 1 ADH.BACK HOOK SJ3526 ,,0,,,,,
2159,21X50X.030 OPAQUE VINYL SHEET,,0,,,,,
2160,48 x 96 x .040 HDPE SWEATBANDS,,0,,,,,
2161,WOODEN PLUGS,#105476,0,,,,,
2163,5/8 BLACK FRINGE/POM-PONS ,ITEM #KAF01 ACRYLIC 1/2WIDE ,0,,,,,
2165,PLUGS W/WIRE FOR POM-PONS,,0,,,,,
2167,5/8 RED FRINGE/POMPONS ,,0,,,,,
2168,5/8 WHITE FRINGE/POMPONS ,,0,,,,,
2169,5/8 MAROON FRINGE ,,0,,,,,
2171,CAP GROMMET CLR #FP-796C-500',"D SHAPE CLEAR FLEXIBLE PVC,",0,,,,,
2172,CAP GROMMET BLK #FP-796B-500',"D SHAPE BLACK FLEXIBLE PVC,",0,,,,,
2173,D-SHAPE PLUGS-SOFT GROMMET,#FP-797-C-1.5-1000',0,,,,,
2177,FULL ROUND PVC-CHINST/KEEPERS,,0,,,,,
2181,CAP BAND EDGE GUARD-BLACK PVC,#703-FP-795B / 90 DUROMETER,0,,,,,
2191,.050 X 2.062 CAP FRAME BAND,BLACK POLYPRO. 500FT/COIL,0,,,,,
2201,WHITE BUCKLE C/S MOLDED,,0,,,,,
2202,WHITE SNAP CHINSTRAP,,1.2,,,,,
2203,BLACK BUCKLE CHINSTRAPS MOLDED,,0,,,,,
2204,BLACK SNAP CHINSTRAP,,1.2,,,,,
2205,CLEAR BUCKLE CHINSTRAPS MOLDED,,0,,,,,
22055,,,1,,,,,
2206,NAVY BL.BUCKLE CHINS.MOLDED,,0,,,,,
22065,NAVY BLUE SNAP CHINSTRAP,,1.2,,,,,
22075,ROYAL BLUE SNAP CHINSTRAP,,1.2,,,,,
2210,CLEAR SNAP CHINSTRAP,,1.2,,,,,
2211,IMPROVED NUTS FOR BUTTONS,,0.1,,,,,
2213,STAR BUTTONS NOT METALLIZED,,0,,,,,
2215,STIPPLE BUTTONS NOT METALLIZED,,0,,,,,
2217,LYRE BUTTONS NOT METALLIZED,,0,,,,,
2219,S-50 NO/MET.,,0,,,,,
222,UPS COLLECT A/C# 6W58E3,,0,,,,,
2221,S-100 EAGLE W/BANNER NO/MET.,,0,,,,,
2223,S-200 8-POINT STAR NO/MET.,,0,,,,,
2225,S-300 FLYING EAGLE NO/MET.,,0,,,,,
2227,S-400 EAGLE W/ARROWS NO/MET.,,0,,,,,
2229,S-500 GLORIA SUNBURST NO/MET.,,0,,,,,
2231,S-600 AMERICAN STAR NO/MET.,,0,,,,,
2233,S-700 CORONET NO/MET.,,0,,,,,
2235,S-800 SIGNET LYRE NO/MET.,,0,,,,,
2237,S-900 WREATH & LYRE NO/MET.,,0,,,,,
2239,S-1000 TRUMPET & LYRE NO/MET.,,0,,,,,
2241,S-2000 CHEVRON NO/MET.,,0,,,,,
2242,S-3000 MEDALLION NO/MET.,,0,,,,,
2243,S-4000 CRYSTAL NO/MET.,,0,,,,,
2245,S-5000 DIAMOND NO/MET.,,0,,,,,
2247,S-7000 GEMSTONE NO/MET.,,0,,,,,
2249,S-8000 PLATINUM NO/MET.,,0,,,,,
2251,CLEAR TUBING/KEEPERS - AUSSIES,,0,,,,,
246,UPS COLLECT A/C# 978669,,0,,,,,
